Date,AAPL,AMZN,GOOG,MSFT,NFLX
2021-12-10 00:00:00-05:00,178.14251708984375,172.21200561523438,148.6750030517578,338.5122985839844,611.6599731445312
2021-12-13 00:00:00-05:00,174.4595489501953,169.5675048828125,146.70449829101562,335.4092102050781,604.5599975585938
2021-12-14 00:00:00-05:00,173.05984497070312,169.0915069580078,144.9705047607422,324.479248046875,597.989990234375
2021-12-15 00:00:00-05:00,177.99363708496094,173.31500244140625,147.36849975585938,330.71502685546875,605.0399780273438
2021-12-16 00:00:00-05:00,171.00491333007812,168.87100219726562,144.8385009765625,321.0797119140625,591.0599975585938
2021-12-17 00:00:00-05:00,169.89306640625,170.0175018310547,142.80299377441406,319.99261474609375,586.72998046875
2021-12-20 00:00:00-05:00,168.51318359375,167.07899475097656,142.40150451660156,316.1483459472656,593.739990234375
2021-12-21 00:00:00-05:00,171.72959899902344,170.41700744628906,144.2205047607422,323.44158935546875,604.9199829101562
2021-12-22 00:00:00-05:00,174.36029052734375,171.03700256347656,146.94900512695312,329.2820739746094,614.239990234375
2021-12-23 00:00:00-05:00,174.99563598632812,171.06849670410156,147.1425018310547,330.7545471191406,614.0900268554688
2021-12-27 00:00:00-05:00,179.01612854003906,169.66949462890625,148.06399536132812,338.42333984375,613.1199951171875
2021-12-28 00:00:00-05:00,177.98367309570312,170.66099548339844,146.447998046875,337.2374267578125,610.7100219726562
2021-12-29 00:00:00-05:00,178.07302856445312,169.2010040283203,146.50450134277344,337.9292297363281,610.5399780273438
2021-12-30 00:00:00-05:00,176.90162658691406,168.64450073242188,146.00250244140625,335.33013916015625,612.0900268554688
2021-12-31 00:00:00-05:00,176.27621459960938,166.7169952392578,144.67950439453125,332.36541748046875,602.4400024414062
2022-01-03 00:00:00-05:00,180.6838836669922,170.4044952392578,145.07449340820312,330.8138427734375,597.3699951171875
2022-01-04 00:00:00-05:00,178.3907012939453,167.52200317382812,144.41650390625,325.141357421875,591.1500244140625
2022-01-05 00:00:00-05:00,173.64553833007812,164.35699462890625,137.65350341796875,312.65985107421875,567.52001953125
2022-01-06 00:00:00-05:00,170.74681091308594,163.25399780273438,137.55099487304688,310.18927001953125,553.2899780273438
2022-01-07 00:00:00-05:00,170.91558837890625,162.5540008544922,137.00450134277344,310.3473815917969,541.0599975585938
2022-01-10 00:00:00-05:00,170.93544006347656,161.48599243164062,138.57400512695312,310.5746765136719,539.8499755859375
2022-01-11 00:00:00-05:00,173.80435180664062,165.36199951171875,140.0175018310547,311.2763366699219,540.8400268554688
2022-01-12 00:00:00-05:00,174.25108337402344,165.20700073242188,141.6479949951172,314.52764892578125,537.219970703125
2022-01-13 00:00:00-05:00,170.93544006347656,161.21400451660156,139.13099670410156,301.2159729003906,519.2000122070312
2022-01-14 00:00:00-05:00,171.80902099609375,162.13800048828125,139.7864990234375,306.5525207519531,525.6900024414062
2022-01-18 00:00:00-05:00,168.56283569335938,158.91749572753906,136.29049682617188,299.0912780761719,510.79998779296875
2022-01-19 00:00:00-05:00,165.0188446044922,156.2989959716797,135.65199279785156,299.7633361816406,515.8599853515625
2022-01-20 00:00:00-05:00,163.31138610839844,151.66749572753906,133.50650024414062,298.05364990234375,508.25
2022-01-21 00:00:00-05:00,161.22669982910156,142.64300537109375,130.0919952392578,292.54913330078125,397.5
2022-01-24 00:00:00-05:00,160.4424285888672,144.54400634765625,130.3719940185547,292.8851318359375,387.1499938964844
2022-01-25 00:00:00-05:00,158.61582946777344,139.98599243164062,126.7354965209961,285.0977783203125,366.4200134277344
2022-01-26 00:00:00-05:00,158.52650451660156,138.87249755859375,129.24000549316406,293.22113037109375,359.70001220703125
2022-01-27 00:00:00-05:00,158.05992126464844,139.6374969482422,129.12100219726562,296.3143310546875,386.70001220703125
2022-01-28 00:00:00-05:00,169.08897399902344,143.97799682617188,133.2895050048828,304.6353454589844,384.3599853515625
2022-01-31 00:00:00-05:00,173.5065460205078,149.57350158691406,135.69850158691406,307.3233642578125,427.1400146484375
2022-02-01 00:00:00-05:00,173.33778381347656,151.19349670410156,137.8784942626953,305.1294860839844,457.1300048828125
2022-02-02 00:00:00-05:00,174.558837890625,150.6125030517578,148.0364990234375,309.774169921875,429.4800109863281
2022-02-03 00:00:00-05:00,171.64024353027344,138.8455047607422,142.65049743652344,297.7077941894531,405.6000061035156
2022-02-04 00:00:00-05:00,171.35202026367188,157.63949584960938,143.01600646972656,302.3426208496094,410.1700134277344
2022-02-07 00:00:00-05:00,170.62640380859375,157.9355010986328,138.93800354003906,297.4112854003906,402.1000061035156
2022-02-08 00:00:00-05:00,173.77731323242188,161.4134979248047,139.21299743652344,300.9788513183594,403.5299987792969
2022-02-09 00:00:00-05:00,175.21856689453125,161.1894989013672,141.4530029296875,307.5506896972656,412.8900146484375
2022-02-10 00:00:00-05:00,171.0836181640625,159.0034942626953,138.6024932861328,298.82452392578125,406.2699890136719
2022-02-11 00:00:00-05:00,167.62457275390625,153.2935028076172,134.1300048828125,291.57080078125,391.30999755859375
2022-02-14 00:00:00-05:00,167.86314392089844,155.16700744628906,135.3000030517578,291.53125,396.57000732421875
2022-02-15 00:00:00-05:00,171.74957275390625,156.510498046875,136.42550659179688,296.93695068359375,407.4599914550781
2022-02-16 00:00:00-05:00,171.5110321044922,158.10049438476562,137.4875030517578,296.59033203125,398.0799865722656
2022-02-17 00:00:00-05:00,167.86314392089844,154.65249633789062,132.30850219726562,287.9055480957031,386.6700134277344
2022-02-18 00:00:00-05:00,166.29266357421875,152.60150146484375,130.46749877929688,285.13275146484375,391.2900085449219
2022-02-22 00:00:00-05:00,163.3306121826172,150.19749450683594,129.40249633789062,284.9248046875,377.3800048828125
2022-02-23 00:00:00-05:00,159.106201171875,144.82699584960938,127.58499908447266,277.54718017578125,367.4599914550781
2022-02-24 00:00:00-05:00,161.76010131835938,151.35800170898438,132.67349243164062,291.72802734375,390.0299987792969
2022-02-25 00:00:00-05:00,163.85740661621094,153.7884979248047,134.51950073242188,294.4216003417969,390.79998779296875
2022-02-28 00:00:00-05:00,164.12576293945312,153.56300354003906,134.89100646972656,295.88726806640625,394.5199890136719
2022-03-01 00:00:00-05:00,162.2173309326172,151.14199829101562,134.16799926757812,292.0845642089844,386.239990234375
2022-03-02 00:00:00-05:00,165.55711364746094,152.05250549316406,134.75149536132812,297.2736511230469,380.0299987792969
2022-03-03 00:00:00-05:00,165.2290802001953,147.89849853515625,134.30799865722656,293.045166015625,368.07000732421875
2022-03-04 00:00:00-05:00,162.1875,145.64100646972656,132.1219940185547,287.0439758300781,361.7300109863281
2022-03-07 00:00:00-05:00,158.3408203125,137.4530029296875,126.4645004272461,276.20037841796875,350.260009765625
2022-03-08 00:00:00-05:00,156.49200439453125,136.01449584960938,127.27850341796875,273.17010498046875,341.760009765625
2022-03-09 00:00:00-05:00,161.9688262939453,139.2790069580078,133.86599731445312,285.6972351074219,358.7900085449219
2022-03-10 00:00:00-05:00,157.5655059814453,146.8175048828125,132.6820068359375,282.81549072265625,356.7699890136719
2022-03-11 00:00:00-05:00,153.79832458496094,145.52450561523438,130.47549438476562,277.34912109375,340.32000732421875
2022-03-14 00:00:00-04:00,149.7130584716797,141.85299682617188,126.74099731445312,273.7543640136719,331.010009765625
2022-03-15 00:00:00-04:00,154.15615844726562,147.3665008544922,129.66050720214844,284.3603210449219,343.75
2022-03-16 00:00:00-04:00,158.6290740966797,153.10400390625,133.6905059814453,291.530029296875,357.5299987792969
2022-03-17 00:00:00-04:00,159.65286254882812,157.23899841308594,134.60049438476562,292.3519592285156,371.3999938964844
